batter,total_runs,total_innings,total_balls,total_fours,total_sixes,dismissals,highest_score,hundreds,fifties,batting_avg,strike_rate,bowler,wickets,runs_conceded,balls_bowled,bowling_avg,economy,bowling_sr,player_name
A Athanaze,781.0,33.0,1492.0,91.0,4.0,33.0,92.0,0.0,4.0,23.666666666666668,52.34584450402144,A Athanaze,1.0,80.0,156.0,80.0,3.0769230769230766,156.0,A Athanaze
A Balbirnie,402.0,20.0,818.0,49.0,0.0,20.0,95.0,0.0,3.0,20.1,49.1442542787286,0,0.0,0.0,0.0,0.0,0.0,0.0,A Balbirnie
A Bosch,88.0,7.0,193.0,13.0,1.0,7.0,39.0,0.0,0.0,12.571428571428571,45.59585492227979,A Bosch,3.0,107.0,133.0,35.666666666666664,4.827067669172933,44.333333333333336,A Bosch
A Brindle,75.0,6.0,242.0,13.0,0.0,5.0,24.0,0.0,0.0,15.0,30.991735537190085,A Brindle,0.0,42.0,42.0,0.0,6.0,0.0,A Brindle
A Chopra,221.0,8.0,672.0,27.0,0.0,8.0,60.0,0.0,2.0,27.625,32.88690476190476,0,0.0,0.0,0.0,0.0,0.0,0.0,A Chopra
A Dananjaya,135.0,10.0,254.0,14.0,0.0,8.0,43.0,0.0,0.0,16.875,53.14960629921261,A Dananjaya,34.0,835.0,1386.0,24.558823529411764,3.614718614718615,40.76470588235294,A Dananjaya
A Dercksen,60.0,4.0,128.0,12.0,0.0,4.0,41.0,0.0,0.0,15.0,46.875,A Dercksen,0.0,154.0,181.0,0.0,5.104972375690608,0.0,A Dercksen
A Flintoff,2228.0,68.0,3689.0,277.0,50.0,62.0,167.0,3.0,15.0,35.935483870967744,60.39577121171049,A Flintoff,131.0,4380.0,8409.0,33.43511450381679,3.125222975383518,64.19083969465649,A Flintoff
A Gardner,325.0,11.0,560.0,40.0,3.0,10.0,65.0,0.0,3.0,32.5,58.03571428571429,A Gardner,30.0,577.0,1302.0,19.23333333333333,2.6589861751152077,43.4,A Gardner
A Hlubi,6.0,3.0,24.0,1.0,0.0,3.0,5.0,0.0,0.0,2.0,25.0,A Hlubi,3.0,135.0,194.0,45.0,4.175257731958762,64.66666666666667,A Hlubi
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Khan,1.0,137.0,190.0,137.0,4.326315789473684,190.0,A Khan
A King,53.0,7.0,150.0,9.0,0.0,6.0,21.0,0.0,0.0,8.833333333333334,35.333333333333336,A King,14.0,348.0,774.0,24.857142857142858,2.6976744186046515,55.285714285714285,A King
A Kumble,893.0,55.0,2230.0,114.0,4.0,48.0,110.0,1.0,2.0,18.604166666666668,40.04484304932736,A Kumble,196.0,6355.0,12170.0,32.423469387755105,3.1331142152834834,62.09183673469388,A Kumble
A Lyth,265.0,13.0,532.0,40.0,1.0,12.0,107.0,1.0,0.0,22.08333333333333,49.81203007518797,A Lyth,0.0,0.0,6.0,0.0,0.0,0.0,A Lyth
A Mishra,648.0,31.0,1108.0,79.0,3.0,30.0,84.0,0.0,4.0,21.6,58.48375451263538,A Mishra,76.0,2791.0,5189.0,36.72368421052632,3.2272114087492776,68.27631578947368,A Mishra
A Mithun,120.0,5.0,249.0,16.0,0.0,5.0,46.0,0.0,0.0,24.0,48.19277108433735,A Mithun,9.0,473.0,729.0,52.55555555555556,3.893004115226337,81.0,A Mithun
A Mukund,320.0,14.0,705.0,32.0,1.0,14.0,81.0,0.0,2.0,22.857142857142858,45.39007092198582,A Mukund,0.0,14.0,12.0,0.0,7.0,0.0,A Mukund
A Ndlovu,9.0,4.0,40.0,2.0,0.0,4.0,5.0,0.0,0.0,2.25,22.5,A Ndlovu,2.0,281.0,420.0,140.5,4.014285714285714,200.0,A Ndlovu
A Nehra,1.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.090909090909092,A Nehra,4.0,225.0,377.0,56.25,3.580901856763926,94.25,A Nehra
A Nel,300.0,33.0,600.0,37.0,5.0,29.0,34.0,0.0,0.0,10.344827586206897,50.0,A Nel,79.0,2650.0,4969.0,33.54430379746835,3.19983900181123,62.89873417721519,A Nel
A Nortje,187.0,31.0,620.0,27.0,0.0,25.0,40.0,0.0,0.0,7.48,30.161290322580648,A Nortje,71.0,1995.0,3090.0,28.098591549295776,3.873786407766991,43.52112676056338,A Nortje
A Phillip,132.0,11.0,423.0,16.0,1.0,7.0,43.0,0.0,0.0,18.857142857142858,31.20567375886525,A Phillip,10.0,671.0,838.0,67.1,4.804295942720763,83.8,A Phillip
A Sharma,65.0,2.0,112.0,13.0,0.0,2.0,50.0,0.0,1.0,32.5,58.03571428571429,A Sharma,1.0,63.0,145.0,63.0,2.606896551724138,145.0,A Sharma
A Shrubsole,111.0,10.0,298.0,14.0,1.0,10.0,47.0,0.0,0.0,11.1,37.24832214765101,A Shrubsole,12.0,564.0,1360.0,47.0,2.488235294117647,113.33333333333331,A Shrubsole
A Sutherland,586.0,9.0,947.0,73.0,4.0,7.0,210.0,3.0,0.0,83.71428571428571,61.87961985216474,A Sutherland,13.0,397.0,700.0,30.53846153846154,3.402857142857143,53.84615384615385,A Sutherland
A Symonds,1386.0,36.0,2050.0,148.0,28.0,32.0,162.0,2.0,10.0,43.3125,67.60975609756098,A Symonds,23.0,846.0,1956.0,36.78260869565217,2.5950920245398774,85.04347826086956,A Symonds
A Wellington,2.0,1.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,16.666666666666664,A Wellington,2.0,137.0,342.0,68.5,2.4035087719298245,171.0,A Wellington
AAP Atkinson,453.0,23.0,577.0,47.0,13.0,22.0,118.0,1.0,0.0,20.59090909090909,78.50953206239168,AAP Atkinson,70.0,1710.0,2750.0,24.428571428571427,3.730909090909091,39.285714285714285,AAP Atkinson
AB Agarkar,88.0,4.0,144.0,9.0,1.0,4.0,48.0,0.0,0.0,22.0,61.11111111111112,AB Agarkar,6.0,341.0,549.0,56.833333333333336,3.726775956284153,91.5,AB Agarkar
AB Barath,657.0,28.0,1389.0,94.0,5.0,27.0,104.0,1.0,4.0,24.33333333333333,47.30021598272138,AB Barath,0.0,4.0,6.0,0.0,4.0,0.0,AB Barath
AB Fudadin,122.0,5.0,380.0,15.0,0.0,4.0,55.0,0.0,1.0,30.5,32.10526315789474,AB Fudadin,0.0,11.0,30.0,0.0,2.2,0.0,AB Fudadin
AB McDonald,107.0,6.0,218.0,11.0,0.0,5.0,68.0,0.0,1.0,21.4,49.08256880733945,AB McDonald,9.0,330.0,735.0,36.66666666666666,2.693877551020408,81.66666666666667,AB McDonald
AB de Villiers,8182.0,175.0,14971.0,944.0,63.0,159.0,278.0,21.0,42.0,51.459119496855344,54.65232783381203,AB de Villiers,3.0,108.0,205.0,36.0,3.1609756097560977,68.33333333333333,AB de Villiers
AC Agar,195.0,7.0,352.0,24.0,3.0,5.0,98.0,0.0,1.0,39.0,55.39772727272727,AC Agar,9.0,506.0,1010.0,56.22222222222222,3.005940594059406,112.22222222222224,AC Agar
AC Gilchrist,2005.0,57.0,2384.0,242.0,41.0,52.0,162.0,7.0,8.0,38.55769230769231,84.10234899328859,0,0.0,0.0,0.0,0.0,0.0,0.0,AC Gilchrist
AC Voges,1485.0,31.0,2672.0,186.0,5.0,24.0,269.0,5.0,4.0,61.875,55.57634730538922,AC Voges,0.0,45.0,76.0,0.0,3.552631578947368,0.0,AC Voges
AD Hales,573.0,21.0,1310.0,78.0,3.0,21.0,94.0,0.0,5.0,27.285714285714285,43.74045801526717,AD Hales,0.0,2.0,18.0,0.0,0.6666666666666666,0.0,AD Hales
AD Mathews,8073.0,211.0,16743.0,821.0,88.0,189.0,200.0,15.0,45.0,42.71428571428572,48.21716538254793,AD Mathews,35.0,1837.0,3996.0,52.48571428571429,2.758258258258258,114.17142857142858,AD Mathews
AD Russell,2.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,22.22222222222222,AD Russell,1.0,104.0,148.0,104.0,4.216216216216217,148.0,AD Russell
AE Jones,188.0,13.0,393.0,32.0,0.0,15.0,64.0,0.0,1.0,12.533333333333331,47.83715012722647,0,0.0,0.0,0.0,0.0,0.0,0.0,AE Jones
AF Giles,607.0,30.0,1305.0,78.0,0.0,26.0,59.0,0.0,2.0,23.346153846153847,46.513409961685824,AF Giles,40.0,2051.0,3711.0,51.275,3.3160873080032336,92.775,AF Giles
AG Cremer,537.0,34.0,1624.0,47.0,2.0,27.0,102.0,1.0,0.0,19.88888888888889,33.066502463054185,AG Cremer,55.0,2517.0,3846.0,45.763636363636365,3.926677067082683,69.92727272727272,AG Cremer
AG Prince,3261.0,89.0,7389.0,351.0,13.0,73.0,162.0,10.0,11.0,44.67123287671233,44.13317092976045,AG Prince,1.0,48.0,98.0,48.0,2.9387755102040813,98.0,AG Prince
AJ Bichel,103.0,6.0,137.0,18.0,0.0,6.0,49.0,0.0,0.0,17.166666666666668,75.18248175182481,AJ Bichel,19.0,695.0,1226.0,36.578947368421055,3.4013050570962484,64.52631578947368,AJ Bichel
AJ Blackwell,417.0,15.0,1230.0,42.0,1.0,14.0,74.0,0.0,4.0,29.785714285714285,33.90243902439025,AJ Blackwell,0.0,1.0,7.0,0.0,0.8571428571428571,0.0,AJ Blackwell
AJ Doolan,186.0,6.0,420.0,26.0,1.0,6.0,89.0,0.0,1.0,31.0,44.285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,AJ Doolan
AJ Finch,278.0,10.0,618.0,30.0,1.0,10.0,62.0,0.0,2.0,27.8,44.98381877022653,AJ Finch,0.0,8.0,12.0,0.0,4.0,0.0,AJ Finch
AJ Hall,533.0,20.0,1192.0,67.0,4.0,18.0,163.0,1.0,2.0,29.61111111111111,44.71476510067114,AJ Hall,29.0,1017.0,1816.0,35.06896551724138,3.360132158590308,62.62068965517241,AJ Hall
AJ Healy,489.0,16.0,861.0,65.0,3.0,16.0,99.0,0.0,3.0,30.5625,56.79442508710801,0,0.0,0.0,0.0,0.0,0.0,0.0,AJ Healy
AJ McKay,25.0,2.0,55.0,3.0,0.0,1.0,20.0,0.0,0.0,25.0,45.45454545454545,AJ McKay,1.0,126.0,187.0,126.0,4.042780748663102,187.0,AJ McKay
AJ Redmond,227.0,14.0,532.0,34.0,2.0,13.0,83.0,0.0,1.0,17.46153846153846,42.66917293233083,AJ Redmond,2.0,73.0,93.0,36.5,4.709677419354838,46.5,AJ Redmond
AJ Stewart,284.0,8.0,560.0,44.0,0.0,7.0,72.0,0.0,2.0,40.57142857142857,50.71428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,AJ Stewart
AJ Strauss,5605.0,154.0,11707.0,689.0,4.0,151.0,177.0,14.0,22.0,37.11920529801324,47.87733834458017,0,0.0,0.0,0.0,0.0,0.0,0.0,AJ Strauss
AK Markram,3192.0,92.0,5412.0,452.0,16.0,91.0,152.0,8.0,13.0,35.07692307692308,58.98004434589801,AK Markram,6.0,324.0,627.0,54.0,3.1004784688995217,104.5,AK Markram
AL Phehlukwayo,19.0,4.0,39.0,3.0,0.0,2.0,9.0,0.0,0.0,9.5,48.71794871794872,AL Phehlukwayo,11.0,147.0,252.0,13.363636363636363,3.5,22.90909090909091,AL Phehlukwayo
AM Blignaut,289.0,12.0,440.0,36.0,8.0,12.0,61.0,0.0,2.0,24.08333333333333,65.68181818181819,AM Blignaut,12.0,569.0,790.0,47.41666666666666,4.321518987341772,65.83333333333333,AM Blignaut
AM Fernando,58.0,32.0,222.0,10.0,1.0,15.0,11.0,0.0,0.0,3.8666666666666663,26.126126126126124,AM Fernando,76.0,2205.0,3545.0,29.01315789473684,3.7320169252468265,46.64473684210526,AM Fernando
AM Rahane,5067.0,143.0,10234.0,580.0,35.0,131.0,188.0,12.0,26.0,38.6793893129771,49.51143247996873,0,0.0,0.0,0.0,0.0,0.0,0.0,AM Rahane
AN Cook,12472.0,291.0,26618.0,1445.0,11.0,277.0,294.0,33.0,57.0,45.02527075812274,46.85551130813735,AN Cook,1.0,7.0,18.0,7.0,2.333333333333333,18.0,AN Cook
AN Petersen,2093.0,64.0,4052.0,256.0,12.0,59.0,182.0,5.0,8.0,35.47457627118644,51.65350444225074,AN Petersen,1.0,63.0,114.0,63.0,3.3157894736842106,114.0,AN Petersen
AR Caddick,42.0,4.0,105.0,3.0,1.0,4.0,17.0,0.0,0.0,10.5,40.0,AR Caddick,14.0,404.0,566.0,28.857142857142858,4.282685512367491,40.42857142857143,AR Caddick
AR McBrine,536.0,18.0,1004.0,64.0,3.0,15.0,90.0,0.0,5.0,35.733333333333334,53.38645418326693,AR McBrine,31.0,1230.0,2045.0,39.67741935483871,3.60880195599022,65.96774193548387,AR McBrine
AR Patel,688.0,24.0,1298.0,73.0,20.0,20.0,84.0,0.0,4.0,34.4,53.00462249614792,AR Patel,59.0,1161.0,2660.0,19.67796610169492,2.618796992481203,45.08474576271186,AR Patel
ARS Silva,702.0,23.0,1713.0,59.0,3.0,20.0,109.0,1.0,5.0,35.1,40.98073555166375,0,0.0,0.0,0.0,0.0,0.0,0.0,ARS Silva
AS Jaggernauth,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,AS Jaggernauth,1.0,100.0,138.0,100.0,4.3478260869565215,138.0,AS Jaggernauth
AS Joseph,770.0,65.0,1359.0,83.0,28.0,62.0,86.0,0.0,2.0,12.419354838709678,56.65930831493745,AS Joseph,128.0,4291.0,6836.0,33.5234375,3.7662375658279696,53.40625,AS Joseph
AT Carey,2333.0,73.0,3589.0,250.0,17.0,65.0,156.0,3.0,13.0,35.89230769230769,65.00417943716913,0,0.0,0.0,0.0,0.0,0.0,0.0,AT Carey
AU Rashid,540.0,33.0,1270.0,62.0,4.0,28.0,61.0,0.0,2.0,19.285714285714285,42.51968503937008,AU Rashid,64.0,2455.0,3818.0,38.359375,3.858040859088528,59.65625,AU Rashid
AY Patel,219.0,32.0,575.0,22.0,5.0,19.0,35.0,0.0,0.0,11.526315789473683,38.08695652173913,AY Patel,97.0,2714.0,5023.0,27.97938144329897,3.241887318335656,51.78350515463917,AY Patel
AZ Lees,453.0,19.0,1052.0,59.0,1.0,18.0,67.0,0.0,2.0,25.166666666666668,43.06083650190114,0,0.0,0.0,0.0,0.0,0.0,0.0,AZ Lees
Aamer Jamal,352.0,15.0,615.0,40.0,6.0,13.0,82.0,0.0,2.0,27.07692307692308,57.23577235772358,Aamer Jamal,21.0,712.0,921.0,33.904761904761905,4.638436482084691,43.85714285714285,Aamer Jamal
Abdul Razzaq,470.0,18.0,1023.0,55.0,8.0,17.0,90.0,0.0,2.0,27.647058823529413,45.94330400782013,Abdul Razzaq,28.0,955.0,1546.0,34.107142857142854,3.70633893919793,55.21428571428572,Abdul Razzaq
Abdullah Shafique,1610.0,46.0,3654.0,155.0,20.0,42.0,201.0,5.0,6.0,38.333333333333336,44.06130268199234,0,0.0,0.0,0.0,0.0,0.0,0.0,Abdullah Shafique
Abdur Rauf,52.0,6.0,168.0,4.0,0.0,6.0,31.0,0.0,0.0,8.666666666666666,30.952380952380956,Abdur Rauf,6.0,290.0,455.0,48.333333333333336,3.824175824175824,75.83333333333333,Abdur Rauf
Abdur Razzak,204.0,17.0,289.0,25.0,6.0,12.0,43.0,0.0,0.0,17.0,70.58823529411765,Abdur Razzak,24.0,1455.0,2439.0,60.625,3.579335793357933,101.625,Abdur Razzak
Abdur Rehman,395.0,31.0,933.0,47.0,9.0,28.0,60.0,0.0,2.0,14.107142857142858,42.336548767416936,Abdur Rehman,102.0,3016.0,6897.0,29.568627450980397,2.6237494562853416,67.61764705882354,Abdur Rehman
Abid Ali,1180.0,26.0,2450.0,148.0,5.0,24.0,215.0,4.0,3.0,49.16666666666666,48.16326530612245,0,0.0,0.0,0.0,0.0,0.0,0.0,Abid Ali
Abrar Ahmed,68.0,14.0,120.0,8.0,3.0,8.0,17.0,0.0,0.0,8.5,56.66666666666666,Abrar Ahmed,48.0,1611.0,2636.0,33.5625,3.666919575113809,54.91666666666666,Abrar Ahmed
Abu Jayed,36.0,22.0,158.0,4.0,0.0,13.0,8.0,0.0,0.0,2.769230769230769,22.78481012658228,Abu Jayed,30.0,1134.0,1979.0,37.8,3.4381000505305708,65.96666666666667,Abu Jayed
Abul Hasan,165.0,5.0,278.0,17.0,5.0,2.0,113.0,1.0,0.0,82.5,59.35251798561151,Abul Hasan,3.0,378.0,541.0,126.0,4.192236598890943,180.33333333333331,Abul Hasan
Adnan Akmal,591.0,29.0,1343.0,73.0,0.0,23.0,64.0,0.0,3.0,25.695652173913043,44.00595681310499,0,0.0,0.0,0.0,0.0,0.0,0.0,Adnan Akmal
Aftab Ahmed,425.0,21.0,896.0,53.0,1.0,19.0,82.0,0.0,1.0,22.36842105263158,47.43303571428572,Aftab Ahmed,4.0,157.0,231.0,39.25,4.077922077922078,57.75,Aftab Ahmed
Agha Salman,1487.0,44.0,2389.0,162.0,15.0,40.0,132.0,3.0,10.0,37.175,62.24361657597321,Agha Salman,21.0,1190.0,1860.0,56.66666666666666,3.838709677419355,88.57142857142857,Agha Salman
Ahmed Shehzad,848.0,23.0,1685.0,89.0,4.0,22.0,176.0,2.0,4.0,38.54545454545455,50.326409495548965,Ahmed Shehzad,0.0,28.0,48.0,0.0,3.5,0.0,Ahmed Shehzad
Aizaz Cheema,1.0,4.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3478260869565215,Aizaz Cheema,21.0,647.0,1205.0,30.80952380952381,3.2215767634854773,57.38095238095238,Aizaz Cheema
Akash Deep,163.0,14.0,304.0,20.0,6.0,13.0,66.0,0.0,1.0,12.538461538461538,53.61842105263158,Akash Deep,28.0,1046.0,1566.0,37.35714285714285,4.007662835249042,55.92857142857143,Akash Deep
Al-Amin Hossain,90.0,11.0,127.0,11.0,5.0,4.0,32.0,0.0,0.0,22.5,70.86614173228347,Al-Amin Hossain,9.0,572.0,1021.0,63.55555555555556,3.3614103819784527,113.44444444444444,Al-Amin Hossain
Alok Kapali,143.0,12.0,260.0,19.0,1.0,12.0,28.0,0.0,0.0,11.916666666666666,55.00000000000001,Alok Kapali,1.0,113.0,186.0,113.0,3.645161290322581,186.0,Alok Kapali
Anamul Haque,162.0,15.0,399.0,20.0,1.0,15.0,39.0,0.0,0.0,10.8,40.6015037593985,0,0.0,0.0,0.0,0.0,0.0,0.0,Anamul Haque
Asad Shafiq,4571.0,127.0,9450.0,510.0,27.0,120.0,137.0,12.0,26.0,38.09166666666667,48.37037037037037,Asad Shafiq,3.0,197.0,344.0,65.66666666666667,3.4360465116279078,114.66666666666669,Asad Shafiq
Asif Afridi,4.0,2.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,80.0,Asif Afridi,6.0,103.0,231.0,17.166666666666668,2.675324675324675,38.5,Asif Afridi
Asim Kamal,219.0,5.0,457.0,35.0,1.0,4.0,99.0,0.0,2.0,54.75,47.92122538293216,0,0.0,0.0,0.0,0.0,0.0,0.0,Asim Kamal
Azhar Ali,7059.0,178.0,16831.0,687.0,23.0,168.0,302.0,19.0,34.0,42.017857142857146,41.94046699542511,Azhar Ali,8.0,630.0,868.0,78.75,4.35483870967742,108.5,Azhar Ali
B Casson,10.0,1.0,44.0,1.0,0.0,1.0,10.0,0.0,0.0,10.0,22.727272727272727,B Casson,3.0,130.0,192.0,43.333333333333336,4.0625,64.0,B Casson
B Doggett,20.0,2.0,51.0,1.0,0.0,1.0,13.0,0.0,0.0,20.0,39.21568627450981,B Doggett,8.0,228.0,292.0,28.5,4.684931506849315,36.5,B Doggett
B Evans,7.0,2.0,16.0,1.0,0.0,2.0,7.0,0.0,0.0,3.5,43.75,B Evans,2.0,116.0,220.0,58.0,3.163636363636363,110.0,B Evans
B Kumar,552.0,29.0,1228.0,79.0,1.0,25.0,63.0,0.0,3.0,22.08,44.951140065146575,B Kumar,64.0,1716.0,3363.0,26.8125,3.0615521855486176,52.546875,B Kumar
B Lee,834.0,55.0,1638.0,105.0,11.0,44.0,64.0,0.0,3.0,18.954545454545453,50.91575091575091,B Lee,179.0,5826.0,10135.0,32.547486033519554,3.4490379871731625,56.62011173184357,B Lee
B Mavuta,82.0,7.0,206.0,11.0,1.0,7.0,56.0,0.0,1.0,11.714285714285714,39.80582524271845,B Mavuta,13.0,493.0,762.0,37.92307692307692,3.881889763779528,58.61538461538461,B Mavuta
